ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
REACTOME_RETINOID_CYCLE_DISEASE_EVENTS,REACTOME_RETINOID_CYCLE_DISEASE_EVENTS,12,0.7804221970084424,1.7772594666217534,0.0023855898151500005,0.015377534348361272,0.011317846417316535,1324,"tags=42%, list=8%, signal=38%",RDH12/RBP4/RDH5/STRA6/NAPEPLD
REACTOME_DEADENYLATION_OF_MRNA,REACTOME_DEADENYLATION_OF_MRNA,16,-0.7321327956193797,-1.8102008630839275,0.0024370772570980652,0.015563288716258806,0.01145456140423081,3928,"tags=88%, list=24%, signal=67%",PAN2/CNOT7/PAIP1/CNOT6L/CNOT4/CNOT2/PAN3/CNOT3/CNOT1/PABPC1/CNOT10/CNOT11/CNOT6/CNOT8
REACTOME_RRNA_PROCESSING,REACTOME_RRNA_PROCESSING,110,-0.41734155036699655,-1.5474687891272354,0.002432499148623435,0.015563288716258806,0.01145456140423081,3862,"tags=48%, list=23%, signal=37%",DDX21/PES1/WDR75/EXOSC1/LAS1L/MPHOSPH6/KRR1/RRP7A/TRMT10C/UTP3/EXOSC2/RPP14/THUMPD1/RIOK3/IMP3/WDR12/MRM1/NIP7/NSUN4/RIOK1/BMS1/DIMT1/RPP30/RRP9/EXOSC8/DKC1/FBL/NOP58/PDCD11/EMG1/NOC4L/NOL9/RBM28/NCL/IMP4/NOP2/NOL11/RPLP0/C1D/HEATR1/TEX10/SENP3/RPSA/DIS3/GNL3/WDR3/ISG20L2/RPUSD4/NOP56/UTP14C/ERI1/UTP15/DDX47
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,53,0.5265095085378405,1.6708173385371974,0.0024754614090280154,0.015735224604608637,0.01158110600714861,3611,"tags=51%, list=22%, signal=40%",PSMD7/PSMC4/PSMB2/PSMC5/LMO1/PSMD8/ADRM1/PSMB3/PSMB6/PSMC2/TP73/PSMA7/PSMD1/PSMD3/PSMD11/PSMD12/PSMD6/PSMA5/YAP1/PSMC3/PSMA4/PSMB4/PSMB5/PSMD2/PSMA1/PSMC1/PSMD14
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN,19,-0.6775792435426241,-1.7541003443067458,0.0025751525616401383,0.016144677932109178,0.011882463153927098,2991,"tags=63%, list=18%, signal=52%",CNOT6L/CNOT4/CNOT2/CNOT3/CNOT1/NPM1/CNOT10/CDC25C/CNOT11/CNOT6/CNOT8/BTG2
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,33,-0.5699406268894036,-1.6998983960944392,0.0025614650433411585,0.016144677932109178,0.011882463153927098,2793,"tags=64%, list=17%, signal=53%",JUNB/E2F5/MYC/TFDP1/TFDP2/SMAD4/CCNK/UBC/CDK8/CCNT2/E2F4/SMAD2/TGIF2/TGIF1/MEN1/RBL1/HDAC1/SP1/COL1A2/MAPK1/CCNT1
REACTOME_HEDGEHOG_OFF_STATE,REACTOME_HEDGEHOG_OFF_STATE,92,0.45481291866045837,1.5707274937330193,0.0025745425573284976,0.016144677932109178,0.011882463153927098,3869,"tags=48%, list=24%, signal=37%",PRKAR2A/PSMD7/PSMC4/PSMB2/PSMC5/PSMD8/ADRM1/IFT88/OFD1/MKS1/PSMB3/PSMB6/PSMC2/PSMA7/PSMD1/CUL1/PSMD3/PSMD11/WDR35/ADCY9/NUMB/TUBA4A/ADCY10/PSMD12/PRKACA/PSMD6/KIF3A/ADCY1/PSMA5/INTU/PSMC3/PSMA4/PSMB4/FUZ/GPR161/PSMB5/PSMD2/PSMA1/PSMC1/PSMD14/GLI3/PRKAR1B/GLI2/TUBB6
REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,29,-0.6261125054029492,-1.789958824820432,0.0026468115726186584,0.016477933978344957,0.012127739195163228,4333,"tags=62%, list=26%, signal=46%",BRPF3/KAT6A/PIP4K2C/AKT2/GATAD2B/MEAF6/HDAC2/CHD3/RBBP7/BRPF1/MTA2/AKT1/CHD4/BRD1/ING2/PIP4K2A/HDAC1/RBBP4
REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING,125,0.41537178614547027,1.5077788453797625,0.002652311295858875,0.016477933978344957,0.012127739195163228,3611,"tags=38%, list=22%, signal=30%",ROR1/PSMD7/PPP3CA/CLTB/PSMC4/DVL3/AGO4/PSMB2/PSMC5/PLCB1/PSMD8/TCF7L2/ADRM1/GNG7/GNG2/GNG12/PSMB3/PSMB6/PSMC2/ROR2/PSMA7/PSMD1/PSMD3/TCF7L1/PSMD11/SCRIB/GNAO1/PSMD12/FZD7/AP2A1/PSMD6/SMURF1/FZD6/WNT11/PSMA5/GNGT1/FZD3/PSMC3/PSMA4/WNT5A/PSMB4/PRKG1/PSMB5/PSMD2/PSMA1/PSMC1/DAAM1/PSMD14
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY,REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY,98,-0.4279589455742535,-1.5432839951965722,0.0026898700892621598,0.016635998344851105,0.012244074375019788,3798,"tags=42%, list=23%, signal=32%",MED10/MED30/MED8/MED31/MED28/MAVS/MED26/MED13/MED4/SEC11C/SPCS1/OAS2/MED22/MED7/STAT2/UBC/CDK8/MED23/CSNK2A1/NCL/SEC11A/MED21/HSPA8/MED12/HSP90AB1/ARIH1/CDK19/TRIM25/IFNAR1/MED19/HSP90AA1/JAK1/MED1/MED17/BECN1/MED6/IFNAR2/CSNK2A2/XPO1/MED20/MED18
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,80,0.4809806250233296,1.6242747935442077,0.002750965613582003,0.016937559584969016,0.012466023077832065,2949,"tags=38%, list=18%, signal=31%",UGDH/GGCT/GSTM4/MAT1A/UGT1A10/GSTM1/UGT1A3/HPGDS/UGT2B7/TPST2/SULT1E1/GSTO1/GCLM/MGST1/MGST3/CHAC1/UGT3A1/CNDP2/SULT2A1/UGT1A1/GGT1/GGT6/GSTM2/GSS/GSTK1/GSTZ1/AKR1A1/BPNT1/MGST2/GGT5
REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS,68,0.48708150090103525,1.6051307533270607,0.002933007268895794,0.017977763304437167,0.013231611739379524,3611,"tags=44%, list=22%, signal=35%",PSMD7/PSMC4/PSMB2/PSMC5/PSMD8/ADRM1/HOXA2/PSMB3/PSMB6/PSMC2/PSMA7/PSMD1/PSMD3/PSMD11/PSMD12/GSPT2/PSMD6/DAG1/ROBO1/PSMA5/PSMC3/PSMA4/FAU/UPF3A/PSMB4/PSMB5/PSMD2/PSMA1/PSMC1/PSMD14
REACTOME_UBIQUINOL_BIOSYNTHESIS,REACTOME_UBIQUINOL_BIOSYNTHESIS,11,0.7821507458147108,1.7287044803614893,0.002958395709966638,0.018052788043485306,0.01328682985528876,1440,"tags=45%, list=9%, signal=42%",COQ4/COQ3/COQ7/PDSS2/PDSS1
REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM,21,0.6789244086519264,1.7447765696192425,0.0030181473366669956,0.018292763696635232,0.013463451641637465,2070,"tags=57%, list=13%, signal=50%",ACAT1/DLD/MCCC1/HSD17B10/ALDH6A1/BCKDK/BCKDHB/HIBCH/MCCC2/ACAD8/ECHS1/BCKDHA
REACTOME_ONCOGENE_INDUCED_SENESCENCE,REACTOME_ONCOGENE_INDUCED_SENESCENCE,30,-0.5949252761150414,-1.7187437810327093,0.003024368069290749,0.018292763696635232,0.013463451641637465,3125,"tags=57%, list=19%, signal=46%",TFDP1/AGO1/TFDP2/CDK6/UBC/MDM4/TNRC6B/RB1/AGO3/CDK4/CDKN2D/E2F1/ETS2/ETS1/SP1/E2F3/MAPK1
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,176,0.3823856065639113,1.4480324001175449,0.003166716408731203,0.01906974398766641,0.014035308182742174,2502,"tags=24%, list=15%, signal=20%",APOA4/MOCOS/NT5E/RETSAT/TTPA/MCCC1/HLCS/SDC1/MOCS2/COQ4/GPHN/COQ3/NUDT12/SLC19A1/RBP4/NAMPT/AOX1/APOB/TCN2/PCCA/COQ7/GSTO1/MTHFS/FPGS/PDSS2/PDSS1/ABCC1/APOE/ABCD4/APOA1/MMACHC/MCCC2/IDH1/PC/COASY/ENPP3/VNN1/PNPO/SLC52A2/BCO2/SLC23A1/MTHFR
REACTOME_FANCONI_ANEMIA_PATHWAY,REACTOME_FANCONI_ANEMIA_PATHWAY,29,-0.622542606418702,-1.7797530357083644,0.0032125322699998135,0.019261165094802375,0.014176193882784743,2389,"tags=55%, list=15%, signal=47%",FANCF/FANCC/FANCG/UBC/SLX4/RPA3/FANCM/RPA2/WDR48/ATRIP/EME1/FANCD2/FANCI/FANCL/UBE2T/RPA1
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_INTEGUMENTARY_SYSTEM,REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_INTEGUMENTARY_SYSTEM,63,0.4968047102532015,1.6118003116219266,0.003272476410171885,0.019535261352895645,0.014377928392517204,3191,"tags=30%, list=19%, signal=24%",ITGB4/SPINK5/ALDH1A1/DMKN/AQP3/EPCAM/DLL1/GJB3/SLPI/KIT/SBSN/KRT14/NUMB/LGALS7B/CSN2/ERBB2/CNN1/YAP1/HOPX
REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,REACTOME_RRNA_MODIFICATION_IN_THE_NUCLEUS_AND_CYTOSOL,48,-0.5145336862788074,-1.6569427666572532,0.0033483997152939354,0.019901960212547934,0.014647818303404773,4096,"tags=56%, list=25%, signal=42%",UTP6/WDR43/DCAF13/WDR75/KRR1/RRP7A/UTP3/THUMPD1/IMP3/BMS1/DIMT1/RRP9/DKC1/FBL/NOP58/PDCD11/EMG1/NOC4L/IMP4/NOP2/NOL11/HEATR1/WDR3/NOP56/UTP14C/UTP15/DDX47
REACTOME_POLYMERASE_SWITCHING,REACTOME_POLYMERASE_SWITCHING,14,-0.7428122634407476,-1.7643544368943418,0.0033976638813893877,0.020021427077886823,0.01473574576974842,3258,"tags=86%, list=20%, signal=69%",RFC3/PRIM2/POLA2/POLD1/RFC2/POLD3/RFC5/RFC4/RFC1/PRIM1/PCNA/POLA1
REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA,REACTOME_RESOLUTION_OF_D_LOOP_STRUCTURES_THROUGH_SYNTHESIS_DEPENDENT_STRAND_ANNEALING_SDSA,25,-0.6324612062628558,-1.7466723730575544,0.0033912750737227983,0.020021427077886823,0.01473574576974842,1632,"tags=84%, list=10%, signal=76%",RTEL1/BLM/RAD50/NBN/XRCC2/TOP3A/BRCA2/RBBP8/PALB2/RAD51AP1/ATM/EXO1/RAD51/BARD1/DNA2/BRCA1/RAD51C/BRIP1/RMI2/WRN/RMI1
REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION,REACTOME_FGFR1C_LIGAND_BINDING_AND_ACTIVATION,13,0.7622949936959418,1.7432338022334772,0.0034571074930364568,0.020126839037501506,0.014813328842719702,1655,"tags=15%, list=10%, signal=14%",FGFR1/GIPC1
REACTOME_STABILIZATION_OF_P53,REACTOME_STABILIZATION_OF_P53,39,0.5636221564732735,1.6796500920600936,0.0034741885301441053,0.020126839037501506,0.014813328842719702,3611,"tags=62%, list=22%, signal=48%",PSMD7/PSMC4/PSMB2/PSMC5/PSMD8/ADRM1/PSMB3/PSMB6/PSMC2/PSMA7/PSMD1/PSMD3/PSMD11/PSMD12/PSMD6/PSMA5/PSMC3/PSMA4/PSMB4/PSMB5/PSMD2/PSMA1/PSMC1/PSMD14
REACTOME_PROTEASOME_ASSEMBLY,REACTOME_PROTEASOME_ASSEMBLY,50,0.5329112233960139,1.6733156342497297,0.0034597221974394282,0.020126839037501506,0.014813328842719702,3611,"tags=52%, list=22%, signal=41%",PSMD7/PSMC4/PSMB2/PSMC5/PSMD4/PSMD8/ADRM1/PSMB3/PSMB6/PSMC2/PSMA7/PSMD1/PSMD3/PSMD11/PSMD12/PSMD6/PSMA5/PSMC3/PSME2/PSMA4/PSMB4/PSMB5/PSMD2/PSMA1/PSMC1/PSMD14
REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,69,0.4875995765740596,1.6120836055025296,0.0034720783481445687,0.020126839037501506,0.014813328842719702,3473,"tags=38%, list=21%, signal=30%",SEC31A/SEC24D/BET1/LMAN1/SEC16B/TMED10/MCFD2/RAB1A/PREB/TRAPPC2L/CTSZ/F5/GOSR2/SEC24A/USO1/TRAPPC9/SEC16A/TRAPPC2/TRAPPC6A/TRAPPC6B/TRAPPC3/STX17/RAB1B/TFG/SEC24C/TGFA
REACTOME_INTERLEUKIN_21_SIGNALING,REACTOME_INTERLEUKIN_21_SIGNALING,10,-0.8080035377552738,-1.7621643099874362,0.0035632581351005615,0.020470097989510758,0.015065967010334901,1561,"tags=50%, list=9%, signal=45%",STAT5B/STAT5A/JAK1/IL2RG/IL21R
REACTOME_REPRODUCTION,REACTOME_REPRODUCTION,94,-0.4249137543601304,-1.5244596573190945,0.0035533953057267924,0.020470097989510758,0.015065967010334901,2278,"tags=26%, list=14%, signal=22%",HSPA2/DIDO1/STAG1/TERF2IP/SYCE2/CDK4/ATM/SUN2/RPA3/TINF2/CXCR4/RAD51/RPA2/STAG2/UBE2I/BRCA1/RAD51C/SMC3/FIGNL1/RAD21/CBFA2T2/RPA1/CDK2/SMC1A
REACTOME_MEIOSIS,REACTOME_MEIOSIS,58,-0.4832885968159101,-1.6140331271842678,0.003722750391186501,0.02129723452957944,0.01567473848920632,2278,"tags=48%, list=14%, signal=42%",TOP3A/BRCA2/TERF2/RBBP8/MSH5/PSMC3IP/HSPA2/DIDO1/STAG1/TERF2IP/SYCE2/CDK4/ATM/SUN2/RPA3/TINF2/RAD51/RPA2/STAG2/UBE2I/BRCA1/RAD51C/SMC3/FIGNL1/RAD21/RPA1/CDK2/SMC1A
REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE,REACTOME_RIBOSOME_QUALITY_CONTROL_RQC_COMPLEX_EXTRACTS_AND_DEGRADES_NASCENT_PEPTIDE,45,0.539071252244621,1.6632706581762065,0.003789210021706499,0.021587491119514617,0.01588836698335112,3698,"tags=60%, list=22%, signal=47%",PSMD7/PSMC4/PSMB2/PSMC5/PSMD8/ADRM1/PSMB3/PSMB6/PSMC2/PSMA7/PSMD1/PSMD3/PSMD11/PSMD12/PSMD6/PSMA5/PSMC3/PSMA4/KLHDC10/PSMB4/PSMB5/PSMD2/PSMA1/VCP/PSMC1/PSMD14/NPLOC4
REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS,REACTOME_INHIBITION_OF_THE_PROTEOLYTIC_ACTIVITY_OF_APC_C_REQUIRED_FOR_THE_ONSET_OF_ANAPHASE_BY_MITOTIC_SPINDLE_CHECKPOINT_COMPONENTS,20,-0.6646707860557279,-1.729924261175599,0.0038680218319408544,0.021945429649813195,0.01615180930258034,3682,"tags=70%, list=22%, signal=54%",UBE2D1/ANAPC7/UBE2C/ANAPC16/ANAPC5/CDC20/CDC27/CDC26/UBE2S/MAD2L1/BUB3/ANAPC1/CDC23/BUB1B
REACTOME_PCP_CE_PATHWAY,REACTOME_PCP_CE_PATHWAY,74,0.464687542947645,1.5543644314952116,0.003927994679744604,0.022193978169914984,0.016334740708489583,3746,"tags=51%, list=23%, signal=40%",ROR1/PSMD7/CLTB/PSMC4/DVL3/PSMB2/PSMC5/PSMD8/ADRM1/PSMB3/PSMB6/PSMC2/ROR2/PSMA7/PSMD1/PSMD3/PSMD11/SCRIB/PSMD12/FZD7/AP2A1/PSMD6/SMURF1/FZD6/WNT11/PSMA5/FZD3/PSMC3/PSMA4/WNT5A/PSMB4/PSMB5/PSMD2/PSMA1/PSMC1/DAAM1/PSMD14/CLTC
REACTOME_COMPLEX_I_BIOGENESIS,REACTOME_COMPLEX_I_BIOGENESIS,57,0.4960391128155904,1.589295183495654,0.004059129582002345,0.022840921787250897,0.016810890417265963,4838,"tags=65%, list=29%, signal=46%",NDUFAF7/NDUFB7/FOXRED1/NDUFA12/NDUFA5/ACAD9/NDUFA2/NDUFB10/NDUFA11/NDUFV3/NDUFA1/NDUFA8/NDUFA13/NDUFA10/NDUFA7/HSPA9/NDUFA3/NDUFB3/NDUFV2/TIMMDC1/HSCB/NDUFS7/NUBPL/NDUFB6/NDUFA9/NDUFAF2/NDUFB9/TMEM126A/ECSIT/NDUFB5/NDUFS2/NDUFS6/NDUFB4/NDUFAF3/NDUFC2/SFXN4/LYRM2
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,41,-0.532753534985446,-1.661916992463114,0.004138696045914142,0.023193590494041294,0.017070454152857472,3862,"tags=56%, list=23%, signal=43%",DDX21/POLR1B/GATAD2B/TAF1A/POLR1C/POLR1D/HDAC2/POLR2K/CHD3/RBBP7/POLR2H/MTA2/CHD4/TBP/KAT2B/TAF1D/DEK/HDAC1/SMARCA5/CBX3/BAZ1B/RBBP4/SF3B1
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,26,-0.61690328653053506,-1.7256989249446275,0.004224729782945625,0.023579487772294076,0.017354474076284983,1773,"tags=46%, list=11%, signal=41%",UBN1/TERF2IP/RB1/ATM/TINF2/ASF1A/CCNE2/CCNA2/HIRA/CDKN1B/CCNE1/CDK2
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,24,-0.628782104620524,-1.7168922904932857,0.004331400604285261,0.0240769758286788,0.017720624675533134,296,"tags=25%, list=2%, signal=25%",PIK3R4/MAPK14/PIK3C3/MAPK1/RAC2/PRKCB
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,20,-0.6590932244601452,-1.7154076623949344,0.004648955728558488,0.025634603274340577,0.018867036564853723,3682,"tags=70%, list=22%, signal=54%",UBE2D1/ANAPC7/UBE2C/ANAPC16/ANAPC5/CDC20/UBC/CDC27/CDC26/CCNB1/UBE2S/ANAPC1/CDC23/CDK1
REACTOME_UBIQUITIN_MEDIATED_DEGRADATION_OF_PHOSPHORYLATED_CDC25A,REACTOME_UBIQUITIN_MEDIATED_DEGRADATION_OF_PHOSPHORYLATED_CDC25A,46,0.5264447347138739,1.6300287360642938,0.004645881383007331,0.025634603274340577,0.018867036564853723,3611,"tags=57%, list=22%, signal=44%",PSMD7/PSMC4/PSMB2/PSMC5/PSMD8/ADRM1/PSMB3/PSMB6/PSMC2/PSMA7/PSMD1/CUL1/PSMD3/PSMD11/PLK3/PSMD12/PSMD6/PSMA5/PSMC3/PSMA4/PSMB4/PSMB5/PSMD2/PSMA1/PSMC1/PSMD14
REACTOME_RHOG_GTPASE_CYCLE,REACTOME_RHOG_GTPASE_CYCLE,70,0.4648235486552127,1.5395530748562485,0.004718900911401521,0.025916203805417152,0.019074294210296674,2357,"tags=33%, list=14%, signal=28%",ARHGEF5/ARHGEF26/ARHGAP5/PLD1/DOCK1/LETM1/OPHN1/MCF2L/TRIO/DOCK5/LMAN1/RAB7A/LAMTOR1/KALRN/ARHGAP39/DOCK4/VANGL1/NDUFA5/PAK4/ITSN1/DSG2/VRK2/ARHGAP32
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,64,0.48467186029410525,1.5784773051092311,0.004805843872408491,0.02628854038572453,0.019348333476670795,4203,"tags=55%, list=26%, signal=41%",PCSK5/APOA4/FURIN/ANGPTL3/BMP1/CIDEC/NR1H3/APOB/CREB3L3/APOC4/VLDLR/APOE/APOA1/LCAT/APOF/MTTP/HDLBP/FGF21/AP2A1/PRKACA/MBTPS2/P4HB/SOAT2/ABCA1/APOA5/NCEH1/LDLRAP1/APOBR/LIPC/CLTC/LIPG/ANGPTL4/MYLIP/AP2A2/SAR1B
REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES,40,0.5597240880019224,1.6795321086884558,0.004864229381499031,0.026502329130151464,0.01950568173032193,3611,"tags=62%, list=22%, signal=49%",PSMD7/PSMC4/PSMB2/PSMC5/PSMD8/ADRM1/PSMB3/PSMB6/PSMC2/PSMA7/PSMD1/PSMD3/PSMD11/PSMD12/PSMD6/PSMA5/PSMC3/PSME2/PSMA4/PSMB4/PSMB5/PSMD2/PSMA1/PSMC1/PSMD14
REACTOME_PLASMA_LIPOPROTEIN_REMODELING,REACTOME_PLASMA_LIPOPROTEIN_REMODELING,29,0.6124375459387963,1.7131655831144899,0.004917682451625394,0.026687660103089587,0.01964208509906544,2016,"tags=45%, list=12%, signal=39%",PCSK5/APOA4/FURIN/ANGPTL3/CIDEC/APOB/CREB3L3/APOE/APOA1/LCAT/APOF/MTTP/FGF21
REACTOME_SIGNALING_BY_NOTCH4,REACTOME_SIGNALING_BY_NOTCH4,65,0.4815491397255082,1.5741416322854744,0.004971394472682258,0.0268729315393415,0.01977844464888093,3626,"tags=49%, list=22%, signal=39%",PSMD7/PSMC4/APH1B/PSMB2/PSMC5/KAT2A/PSMD8/ADRM1/PSMB3/PSMB6/PSMC2/PSMA7/PSMD1/CUL1/PSMD3/PSMD11/PSMD12/PSMD6/PSEN2/JAG1/PSMA5/RBPJ/PSMC3/PSMA4/CREBBP/PSMB4/PSMB5/PSMD2/PSMA1/PSMC1/PSMD14/NOTCH2
REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION,REACTOME_AFLATOXIN_ACTIVATION_AND_DETOXIFICATION,14,0.717604470052686,1.6952919338911074,0.005059273707074466,0.027240716862012716,0.0200491341952177,2949,"tags=71%, list=18%, signal=59%",DPEP1/CYP3A5/MGST1/MGST3/GGT1/GGT6/ACY1/AKR7A2/MGST2/GGT5
REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,REACTOME_FCERI_MEDIATED_NF_KB_ACTIVATION,63,0.48597704633283645,1.5766717556304037,0.005093185064780602,0.02731618396071784,0.020104677887291852,3611,"tags=48%, list=22%, signal=37%",PSMD7/IKBKG/CDC34/PSMC4/PSMB2/PSMC5/MS4A2/PSMD8/ADRM1/PSMB3/PSMB6/PSMC2/MALT1/PSMA7/PSMD1/CUL1/PSMD3/PSMD11/FCER1A/PSMD12/PSMD6/PSMA5/PSMC3/PSMA4/PSMB4/PSMB5/PSMD2/PSMA1/PSMC1/PSMD14
REACTOME_SARS_COV_1_INFECTION,REACTOME_SARS_COV_1_INFECTION,97,-0.412886043760052,-1.4871572147606977,0.005466310567206987,0.02920328563725756,0.021493582406384222,2772,"tags=37%, list=17%, signal=31%",PARP6/SMAD4/NFKBIA/PARP4/PIK3R4/YWHAQ/FKBP1A/UBC/PYCARD/PPIA/PCBP2/BCL2L1/ST3GAL3/ITCH/GANAB/RB1/VHL/NPM1/MOGS/TRAF6/DDX5/RPSA/RIPK3/SUMO1/PRKCSH/MGAT1/YWHAH/UBE2I/KPNA2/TRIM25/SP1/PDPK1/BECN1/GALNT1/RUNX1/PIK3C3
REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,REACTOME_HSF1_DEPENDENT_TRANSACTIVATION,35,-0.542951630575752,-1.6403855625650037,0.005530711244075088,0.029432816039205795,0.0216625165006613,2963,"tags=40%, list=18%, signal=33%",HSPB1/HSPA1A/CAMK2A/HSPA2/FKBP4/SERPINH1/HSPA8/HSP90AB1/DEDD2/CRYAB/HSPH1/HSP90AA1/DNAJB1/DNAJB6
REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,REACTOME_TNFR2_NON_CANONICAL_NF_KB_PATHWAY,81,0.4677318394877831,1.5743445876571458,0.005817908632532103,0.0308416546427281,0.02269941998468124,4579,"tags=49%, list=28%, signal=36%",PSMD7/PSMC4/PSMB2/PSMC5/PSMD8/TNFRSF12A/ADRM1/PSMB3/PSMB6/PSMC2/LTBR/PSMA7/TNFSF8/PSMD1/CUL1/PSMD3/PSMD11/TNFSF13B/PSMD12/PSMD6/UBE2M/TNFRSF11A/PSMA5/PSMC3/PSMA4/TNF/PSMB4/PSMB5/PSMD2/PSMA1/PSMC1/PSMD14/TNFSF13/TNFRSF17/LTB/PSMA6/TNFSF18/FASLG/TNFRSF4/BIRC3
REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,REACTOME_GLYOXYLATE_METABOLISM_AND_GLYCINE_DEGRADATION,18,0.6815178107476854,1.7114813152639092,0.006021692424135824,0.031677332177542095,0.023314477625208274,2800,"tags=56%, list=17%, signal=46%",DLD/GNMT/GLDC/HOGA1/AMT/AGXT/GCSH/DLST/DAO/GRHPR
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,46,-0.4998995594934851,-1.5903023982757716,0.006018227212947905,0.031677332177542095,0.023314477625208274,3282,"tags=50%, list=20%, signal=40%",TAF1A/POLR1C/POLR1D/HDAC2/POLR2K/CHD3/GTF2H3/CDK7/RBBP7/POLR2H/MTA2/CHD4/TBP/GTF2H1/MBD2/KAT2B/TAF1D/UBTF/RRN3/GTF2H4/HDAC1/CBX3/RBBP4
REACTOME_HIV_TRANSCRIPTION_ELONGATION,REACTOME_HIV_TRANSCRIPTION_ELONGATION,39,-0.530040638003885,-1.6548541233466627,0.0061725355420851,0.03234691335604138,0.023807288551232205,3171,"tags=49%, list=19%, signal=39%",NELFCD/NELFA/POLR2D/POLR2K/POLR2A/GTF2H3/CDK7/NELFB/NCBP1/POLR2H/SSRP1/NCBP2/GTF2H1/ELL/SUPT4H1/GTF2H4/POLR2B/SUPT16H/CCNT1
